"word","ortho","vowels","uni_prob","bi_prob","bi_prob_smoothed","pos_uni_score","pos_bi_score","pos_uni_score_smoothed","pos_bi_score_smoothed","group","filename","display","randomise_trials"
"b o ɟ ø z","bogöz","oø",-24.21803206430541,-Inf,-19.98603714014059,1.1508993555127225,1.0076706794235104,1.1509159963499356,1.0074835137562206,1,"bogöz.mp3","Task",1
"b o ʒ ø z","bojöz","oø",-22.86665396829175,-18.017128955938706,-17.902257196862156,1.1512809100750248,1.0076706794235104,1.1512968865447335,1.0074835137562206,1,"bojöz.mp3","Task",1
"d͡ʒ o ʒ ɯ ʒ","cojıj","oɯ",-24.079143338267087,-Inf,-28.009801950877545,1.137517569937932,1.0007051178379167,1.1375587066288628,1.0008859248512416,1,"cojıj.mp3","Task",1
"n u ʒ a v","nujav","ua",-19.23989541094505,-24.070092646118187,-23.96757799454814,1.2890173650126455,1.0063398585044316,1.2887801370464675,1.0061698950642324,1,"nujav.mp3","Task",1
"t͡ʃ u ɫ a ʒ","çulaj","ua",-19.237587515269706,-18.130207686087324,-18.26240532798674,1.3722130475752563,1.0249011247841782,1.3718347547581715,1.0237533348136263,1,"çulaj.mp3","Task",1
"m u ɾ e ɾ","murer","ue",-14.696942662362323,-12.765770122828249,-12.78886990036498,1.4829679946903738,1.0554645066457835,1.482378633403974,1.052583586591879,1,"murer.mp3","Task",1
"b u z i z","buziz","ui",-17.899568381733303,-15.168587722623604,-15.20544673192982,1.300321658423705,1.018878679977096,1.3000693778122003,1.0180436274771694,1,"buziz.mp3","Task",1
"n u c i c","nukik","ui",-22.422357273444163,-Inf,-30.604841117870382,1.2010655284312557,1.0010304726556416,1.2009915028727167,1.0011909418109612,1,"nukik.mp3","Task",1
"f u ʒ o ʒ","fujoj","uo",-24.318186592419305,-24.076093804584303,-23.89378841031736,1.113926858532862,1.0011715459746369,1.1140116216965557,1.0013258782882402,1,"fujoj.mp3","Task",1
"m u ɾ u ɾ","murur","uu",-15.78366637936518,-13.562188301724916,-13.588096170629813,1.419431610850839,1.0416730830399104,1.418957895106949,1.0396065469972535,1,"murur.mp3","Task",1
"n u ʒ u v","nujuv","uu",-20.80128833604193,-25.0331577171281,-24.8916465105402,1.1410317248052262,1.0012699088513268,1.1410638524210197,1.001416451124873,1,"nujuv.mp3","Task",1
"n u t y j","nutüy","uy",-16.96057295686292,-21.57828825775384,-21.566459081067517,1.1975371229986602,1.0083526736746993,1.1974696560083582,1.008122409607921,1,"nutüy.mp3","Task",1
"b u t͡ʃ ø z","buçöz","uø",-20.64528675679707,-16.726730678422822,-16.76182039023128,1.1627803129926748,1.0077814367587763,1.1627762695685162,1.0075883291945815,1,"buçöz.mp3","Task",1
"m u ɟ ø z","mugöz","uø",-23.390324934442702,-Inf,-20.024930764116053,1.1813238989502393,1.0153068128767293,1.1812879247237875,1.0147184228338744,1,"mugöz.mp3","Task",1
"g u d͡ʒ ɯ z","gucız","uɯ",-19.58384312679565,-16.662080926911877,-16.69599102385458,1.1829445655903972,1.004072591118986,1.1829010801604336,1.0040601734200405,1,"gucız.mp3","Task",1
"ɟ y ʒ a ʒ","güjaj","ya",-26.24714392218317,-27.701633339060944,-27.35192869335266,1.264390404377066,1.0013967676551154,1.2641995821532814,1.0015291572871547,1,"güjaj.mp3","Task",1
"n y n a j","nünay","ya",-15.538878453846433,-19.248648600763232,-19.252973283175265,1.375893401023051,1.025399913127838,1.3755021898241135,1.024174835275507,1,"nünay.mp3","Task",1
"c y f e f","küfef","ye",-21.52781309974901,-Inf,-22.664539480096867,1.2118743211486604,1.0071295794804112,1.2117773135384928,1.0069463406784327,1,"küfef.mp3","Task",1
"ɟ y ɟ i c","gügik","yi",-28.504374274105167,-34.0614415135249,-32.63139034186276,1.1857372598822993,1.0003805593107542,1.1856897559125137,1.0005751782641632,1,"gügik.mp3","Task",1
"m y d͡ʒ i z","müciz","yi",-17.879199582018565,-14.393898283796569,-14.429259306354858,1.3109225990509248,1.0375068631237063,1.3106522848516828,1.0356959574680136,1,"müciz.mp3","Task",1
"l y g o v","lügov","yo",-21.24168388132717,-Inf,-29.53360238566332,1.1177613338707335,1.0014227127794817,1.117835562270347,1.0015589006941277,1,"lügov.mp3","Task",1
"m y ʒ u z","müjuz","yu",-20.83024908437445,-18.01879095318233,-17.957196378821674,1.2281724738575563,1.028797989001621,1.228051804655265,1.027484318333768,1,"müjuz.mp3","Task",1
"l y g u v","lüguv","yu",-21.054989139720988,-Inf,-29.442333739145383,1.1391300728302185,1.0012517628678057,1.139165406989077,1.0013973759000716,1,"lüguv.mp3","Task",1
"b y ɟ y ʒ","bügüj","yy",-25.50544426886533,-25.45365748559964,-24.547852043511448,1.1609339687930145,1.0030582028661408,1.1609373105847451,1.0031139432724736,1,"bügüj.mp3","Task",1
"l y v ø c","lüvök","yø",-24.69819952981217,-Inf,-33.84418076589204,1.1109520851514574,1.0013626948653658,1.1110436100959913,1.0015085655369462,1,"lüvök.mp3","Task",1
"m y ɟ ø z","mügöz","yø",-23.67800700689448,-Inf,-19.812441326740707,1.1873897568358545,1.0271132236263087,1.1873432880455872,1.0259044813368154,1,"mügöz.mp3","Task",1
"m y d͡ʒ ɯ z","mücız","yɯ",-18.55322100222074,-14.44026579065542,-14.47667494038302,1.2502923637098795,1.0311610225528094,1.2501324054364051,1.029724802800534,1,"mücız.mp3","Task",1
"v ø g a v","vögav","øa",-20.10445696792307,-Inf,-26.10524817310064,1.247357754390403,1.0083186036664065,1.247192526866456,1.0080374911419787,1,"vögav.mp3","Task",1
"l ø ʒ a v","löjav","øa",-22.61577681077505,-Inf,-27.92410669629761,1.2294482612194106,1.0055264217757005,1.2293140831342488,1.0053992528390658,1,"löjav.mp3","Task",1
"s ø ɾ e ɾ","sörer","øe",-16.33314456534291,-14.679954878983413,-14.714425131840436,1.4153867644354674,1.032928769087306,1.4149143088475702,1.0312349764733082,1,"sörer.mp3","Task",1
"t͡ʃ ø z i z","çöziz","øi",-19.95205038921768,-16.53019953976399,-16.57507613525408,1.2189898868089024,1.012754830804793,1.21887829147456,1.0122417488420343,1,"çöziz.mp3","Task",1
"n ø t i v","nötiv","øi",-17.944154892120544,-23.2961730088594,-23.25009722290949,1.2347006964889633,1.0201890138444885,1.2345636665208823,1.019285545598672,1,"nötiv.mp3","Task",1
"l ø ʒ o h","löjoh","øo",-24.023639891238357,-Inf,-30.04919461281527,1.0611372469041531,1,1.0613091459550994,1.0002179098838746,1,"löjoh.mp3","Task",1
"v ø h u v","vöhuv","øu",-21.19584626377422,-Inf,-27.14453973692883,1.12204735674267,1.0019306114959543,1.1221120023890112,1.0020390443325038,1,"vöhuv.mp3","Task",1
"ɟ ø ʒ u ʒ","göjuj","øu",-29.01723460133465,-Inf,-30.01521454529064,1.0652782477051752,1,1.0654452352440962,1.0002179098838746,1,"göjuj.mp3","Task",1
"ɟ ø c y c","gökük","øy",-29.771612116763333,-Inf,-33.918015159012405,1.0457614416943897,1.000065210303228,1.0459642311442183,1.0002790383147078,1,"gökük.mp3","Task",1
"v ø l ø c","völök","øø",-25.90689728386676,-Inf,-35.34511196131538,1.053370077665239,1,1.0535614319623523,1.0002179098838746,1,"völök.mp3","Task",1
"t͡ʃ ø t͡ʃ ø z","çöçöz","øø",-22.697768764281445,-19.14014982771973,-19.125549383488163,1.0814485413778725,1.0021481577380047,1.0815851832308758,1.0022510865945526,1,"çöçöz.mp3","Task",1
"t͡ʃ ø z ɯ z","çözız","øɯ",-20.62607180941986,-16.976091075060026,-17.019424912474907,1.1583596514678574,1.0080045227428704,1.1583584120592822,1.0077781589190764,1,"çözız.mp3","Task",1
"n ɯ t a j","nıtay","ɯa",-14.896630988839425,-19.401787788498176,-19.40541509478784,1.354526711595995,1.021234920433465,1.3541725154278046,1.0202283613160217,1,"nıtay.mp3","Task",1
"n ɯ ʒ a j","nıjay","ɯa",-18.361255868590177,-Inf,-24.42370924182812,1.2862284449438637,1.0083293699708047,1.2859931705589396,1.0080300149841257,1,"nıjay.mp3","Task",1
"v ɯ c e c","vıkek","ɯe",-23.291319549211504,-Inf,-31.131139803939128,1.1800904532909162,1.0009229002593154,1.1800533352853768,1.0010857623367058,1,"vıkek.mp3","Task",1
"g ɯ ɟ i ʒ","gıgij","ɯi",-24.50361657158009,-25.49963744384403,-24.94700242135446,1.20317522888439,1.0026110525865772,1.2030973279498365,1.002691091470223,1,"gıgij.mp3","Task",1
"p ɯ h i c","pıhik","ɯi",-20.565900791152,-23.40671397169415,-23.24817306184844,1.2307563842740858,1.0085929357767276,1.2306306880145006,1.008342931175454,1,"pıhik.mp3","Task",1
"n ɯ ʒ o h","nıjoh","ɯo",-20.43289152093352,-Inf,-27.68196070816164,1.1097661427251175,1.0003249566724437,1.1098539195905015,1.0005257916572736,1,"nıjoh.mp3","Task",1
"g ɯ ʒ u ɫ","gıjul","ɯu",-20.705303097683917,-Inf,-21.48584727527315,1.1930536885026797,1.0065343732888652,1.19297852493055,1.006368299524924,1,"gıjul.mp3","Task",1
"k ɯ ɾ u ɾ","kırur","ɯu",-15.318955962420556,-13.211802908261404,-13.235619449577031,1.4222960802280702,1.0464229248539447,1.4218174189805863,1.04410490580885,1,"kırur.mp3","Task",1
"k ɯ ɾ y ɾ","kırür","ɯy",-15.606638034872336,-13.90445119214018,-13.927432452108098,1.4023519238658844,1.0403132444979513,1.4019095639097712,1.0383564043662596,1,"kırür.mp3","Task",1
"g ɯ ɟ ø z","gıgöz","ɯø",-24.493762160994564,-Inf,-21.039008141833637,1.1091017507441014,1.002741473193033,1.109190682492799,1.0028133483318893,1,"gıgöz.mp3","Task",1
"z ɯ f ø ʒ","zıföj","ɯø",-23.01788207907577,-Inf,-25.118736995317576,1.0902439638685273,1.0024969451408785,1.090371213824056,1.00258336556017,1,"zıföj.mp3","Task",1
"v ɯ ʒ ɯ ʒ","vıjıj","ɯɯ",-23.69648085276263,-Inf,-31.00943562503508,1.125927847369398,1.0002707972270364,1.1259890347950725,1.000474478028374,1,"vıjıj.mp3","Task",1
