"word","ortho","vowels","uni_prob","bi_prob","bi_prob_smoothed","pos_uni_score","pos_bi_score","pos_uni_score_smoothed","pos_bi_score_smoothed","group","filename","display","randomise_trials"
"ɫ a c ø c","lakök","aø",-23.235335254641484,-Inf,-28.96719851740822,1.2828819495149104,1.0028718440034152,1.2826763461817758,1.002938782604458,5,"lakök.mp3","Task",1
"k a k ɯ ɾ","kakır","aɯ",-13.852944181894014,-12.144674325482123,-12.165544970347293,1.5676549113274147,1.081113994281714,1.5669247348407982,1.076949339812567,5,"kakır.mp3","Task",1
"b a ʒ ɯ ʒ","bajıj","aɯ",-21.802442132376388,-Inf,-24.18673784570743,1.3864139275709753,1.0201473136915078,1.3860244830363206,1.0193065798346137,5,"bajıj.mp3","Task",1
"l e g a v","legav","ea",-18.119190425169464,-25.71501109338958,-25.332981685756884,1.3881772381676205,1.008863681612553,1.3877683698152172,1.0085537534032074,5,"legav.mp3","Task",1
"n e l e s","neles","ee",-16.133712940143006,-22.309363966878458,-21.94511758334053,1.3421106100147846,1.0138487784772976,1.3417826732353673,1.0132823171708598,5,"neles.mp3","Task",1
"b e v e z","bevez","ee",-16.966870081071157,-14.397609492998663,-14.44031212076233,1.3929229704223276,1.029528725669076,1.392511185542819,1.0281611900392078,5,"bevez.mp3","Task",1
"t e ɾ i n","terin","ei",-13.827301603550456,-12.502644627942797,-12.521773624907365,1.5729969938749515,1.0804929495674649,1.5722522702326374,1.0763164691861506,5,"terin.mp3","Task",1
"b e j o ʒ","beyoj","eo",-19.97163859556905,-16.470032923117923,-16.58974983451702,1.3023238820005048,1.0234430212856789,1.3020822690254312,1.0224209443737986,5,"beyoj.mp3","Task",1
"ɟ e g o h","gegoh","eo",-22.32385648599314,-Inf,-29.10574748028316,1.2145067608813798,1.0014568108084176,1.2144132380835384,1.0015956377134012,5,"gegoh.mp3","Task",1
"ɟ e ʒ u ʒ","gejuj","eu",-26.43413105782542,-Inf,-29.33912315678841,1.2174662892996293,1.000599585740761,1.2173699757285252,1.000785798371226,5,"gejuj.mp3","Task",1
"d͡ʒ e t͡ʃ y c","ceçük","ey",-21.506949174184605,-23.436694565711367,-23.25424943879691,1.2256817579040702,1.0104750503657995,1.2255731677132062,1.010138519579413,5,"ceçük.mp3","Task",1
"l e l y j","lelüy","ey",-19.77255080858773,-Inf,-29.3209145608971,1.2343400791144985,1.003248067408103,1.2342095483700994,1.0032923638392548,5,"lelüy.mp3","Task",1
"ɟ e j ø z","geyöz","eø",-22.82835379958052,-Inf,-24.81298284362385,1.235195590882307,1.009898018351088,1.2350658781575348,1.0095907634262449,5,"geyöz.mp3","Task",1
"ɟ e ʒ ɯ ʒ","gejıj","eɯ",-26.219264087350595,-Inf,-33.17641485659389,1.2272674175690463,1.000599585740761,1.2271532645061831,1.000785798371226,5,"gejıj.mp3","Task",1
"d͡ʒ e b ɯ ʒ","cebıj","eɯ",-20.21495022879154,-Inf,-22.87691116711818,1.2686811486325449,1.0124836117672047,1.2684950947185034,1.0120414031131446,5,"cebıj.mp3","Task",1
"b i h a z","bihaz","ia",-16.349811613063217,-13.978638446451834,-14.016391150784171,1.3901143932549385,1.0281388334347332,1.3896998755559016,1.0267959716117114,5,"bihaz.mp3","Task",1
"b i f e ʒ","bifej","ie",-19.56510509226675,-17.233656594746645,-17.35991958085872,1.2770233897314918,1.0171636142826754,1.276818171152988,1.0164683141415962,5,"bifej.mp3","Task",1
"b i j e l","biyel","ie",-17.450630578939155,-15.174694213804408,-15.223894371415602,1.3089517738471208,1.0209242625509964,1.3086882691733015,1.0200235747731865,5,"biyel.mp3","Task",1
"l i l i c","lilik","ii",-21.734197850255637,-31.06847061939216,-30.413037420901237,1.2188544098693368,1.0021248087384225,1.2187494709030118,1.002227217500095,5,"lilik.mp3","Task",1
"n i ɾ o h","niroh","io",-16.181858470568148,-20.449641425018715,-20.406357405732297,1.2804974089534673,1.016507593530359,1.2802882607954402,1.015847513933592,5,"niroh.mp3","Task",1
"h i ʒ o ʃ","hijoş","io",-20.809527385524937,-21.758984629549012,-21.594790011980702,1.1730182993086722,1.005756231853628,1.1729939503390143,1.0056643656940627,5,"hijoş.mp3","Task",1
"l i n u v","linuv","iu",-18.466975061018218,-24.951618240796765,-24.684255423615568,1.220141875184766,1.0121904544298916,1.220036316043871,1.011755851703082,5,"linuv.mp3","Task",1
"b i ɟ y j","bigüy","iy",-21.62183934875417,-23.738323784339784,-23.145271532434343,1.194804014519338,1.0122225483469989,1.1947420726709843,1.0117960739557024,5,"bigüy.mp3","Task",1
"l i l y c","lilük","iy",-22.91076831338442,-Inf,-31.37384119300264,1.1284788898966889,1.0018639675255108,1.1285384476392613,1.0019827037767624,5,"lilük.mp3","Task",1
"b i ɟ ø z","bigöz","iø",-23.142448932022237,-Inf,-20.44554264298711,1.1721298581123756,1.012165565043107,1.1721097679762331,1.011742232357684,5,"bigöz.mp3","Task",1
"l i ʒ ɯ v","lijıv","iɯ",-21.57703454821374,-31.133696426108365,-30.207941372186912,1.1572841132328815,1.0003922570709156,1.157287229154971,1.000588795671445,5,"lijıv.mp3","Task",1
"ɟ i f ɯ ʃ","gifış","iɯ",-22.1048454127982,-23.4979304882322,-23.110474694525763,1.1779963095818906,1.0083465331409436,1.177960316405389,1.0080648025533474,5,"gifış.mp3","Task",1
"b o v a n","bovan","oa",-16.83581550168471,-13.814124853759685,-13.841845975944103,1.4255332248977568,1.0453074842543126,1.4250378444168188,1.042851145035386,5,"bovan.mp3","Task",1
"b o ʒ e l","bojel","oe",-21.23324816820471,-18.060919487768725,-18.18287930587832,1.2463498551349634,1.008803329884933,1.2461951178538924,1.008547391347145,5,"bojel.mp3","Task",1
"b o ʒ e n","bojen","oe",-19.35374659488108,-15.678950482149968,-15.781459798642668,1.3107776347241384,1.0214541287111476,1.3104887340444304,1.020406306928782,5,"bojen.mp3","Task",1
"k o ɾ i n","korin","oi",-15.0837144563174,-13.072652771256037,-13.096986467913933,1.5004623909385104,1.0494536476998977,1.4998431857664714,1.046913855195189,5,"korin.mp3","Task",1
"b o p o p","bopop","oo",-19.25272795784617,-15.57498426327942,-15.61426036762116,1.1967740047349058,1.013486997864271,1.1967095549773488,1.0129840432080757,5,"bopop.mp3","Task",1
"g o ʒ o ʒ","gojoj","oo",-24.62938331993061,-21.44182559607237,-21.448545619983207,1.1224260916219797,1.0013340243108588,1.1224961567900622,1.0014798191749397,5,"gojoj.mp3","Task",1
"b o ʒ u z","bojuz","ou",-21.370274141785384,-17.449334712896025,-17.52465638865124,1.1916820725344242,1.009300937004208,1.1916245129596132,1.0090117245270502,5,"bojuz.mp3","Task",1
"ɫ o c y j","loküy","oy",-20.83434298881913,-Inf,-27.6512910295423,1.1213426924902457,1.002308197629775,1.121407789190935,1.0024028393006907,5,"loküy.mp3","Task",1
"ɫ o t y j","lotüy","oy",-17.13637038757993,-21.847842286805907,-21.838930472337697,1.1884962954554696,1.0069809217299424,1.1884444634754057,1.0068236264270505,5,"lotüy.mp3","Task",1
"ɫ o c ø c","lokök","oø",-24.98342292134455,-Inf,-31.0797137750742,1.0811921748182034,1.0021125667200912,1.081335515731949,1.0022194540081912,5,"lokök.mp3","Task",1
"b o j ɯ ʒ","boyıj","oɯ",-20.84349534209708,-Inf,-21.13094063982574,1.2260955689867723,1.015232344142505,1.2259830322796048,1.0146378960431903,5,"boyıj.mp3","Task",1
"b o ʒ ɯ ʒ","bojıj","oɯ",-23.550529799079456,-Inf,-24.723680424475265,1.1847241528742682,1.0074750485138266,1.1846836525864934,1.007300128463721,5,"bojıj.mp3","Task",1
"m u ɾ a n","muran","ua",-14.474358626761134,-11.950302324157594,-11.974383816242137,1.564482787413002,1.082042701236725,1.563745826768253,1.077607380125139,5,"muran.mp3","Task",1
"n u c e j","nukey","ue",-19.284139768647485,-Inf,-27.03061959151581,1.2138640602351571,1.0046822496364043,1.213761575091728,1.0046141339376191,5,"nukey.mp3","Task",1
"h u h e c","huhek","ue",-20.54912774061602,-21.77039857112499,-21.665991317549235,1.2458994903446368,1.009202924406593,1.2457482240849875,1.0089254532786238,5,"huhek.mp3","Task",1
"p u h i c","puhik","ui",-20.780767761626823,-22.05420867071373,-21.930091078441407,1.2416965922463563,1.01241266159024,1.2415519682913172,1.0119605181707314,5,"puhik.mp3","Task",1
"b u ʒ o ʒ","bujoj","uo",-23.76539676955428,-21.96391548170358,-21.79262912069044,1.1538250828724028,1.007399882196474,1.1538408478098283,1.007226945611721,5,"bujoj.mp3","Task",1
"n u n o m","nunom","uo",-16.474531465957043,-19.71804282237854,-19.721411008345388,1.219775413725993,1.0062472053556415,1.2196627522111714,1.0061235827754649,5,"nunom.mp3","Task",1
"b u m u z","bumuz","uu",-17.951792361056157,-14.843063280742722,-14.878017560925908,1.2405193147630955,1.017535691474791,1.240376722188641,1.016802398896366,5,"bumuz.mp3","Task",1
"k u m y ɾ","kumür","uy",-16.166729596387306,-13.479655579943335,-13.508482331190027,1.3230272239563277,1.022128398075403,1.3227231066743448,1.021137545740216,5,"kumür.mp3","Task",1
"f u c y c","fukük","uy",-24.885869366241813,-Inf,-29.280536541614147,1.1157787914815611,1.0009321097789516,1.115860462315408,1.001100368974328,5,"fukük.mp3","Task",1
"ʃ u ʒ ø ʃ","şujöş","uø",-23.117318159567468,-24.06655854277991,-23.71059866549188,1.1089897910511255,1.0013008717373968,1.1090779138037352,1.0014503747691397,5,"şujöş.mp3","Task",1
"n u m ɯ s","numıs","uɯ",-16.305931248897558,-20.66468488363234,-20.66177310337561,1.2173321314639536,1.0077581809890988,1.2172245120444172,1.0075488759046425,5,"numıs.mp3","Task",1
"b u ʃ ɯ z","buşız","uɯ",-18.694443256827626,-15.374699720473922,-15.412193074961616,1.228789864159734,1.0123098572091858,1.2286669214026904,1.0118615371614068,5,"buşız.mp3","Task",1
"m y ɾ a n","müran","ya",-14.762040699212914,-11.737473004903014,-11.76464541223868,1.5705486452986173,1.0909056910771144,1.5698011900900524,1.0860056224174448,5,"müran.mp3","Task",1
"n y h e j","nühey","ye",-16.95498764826872,-21.846337471826367,-21.825147364977283,1.2480014323473068,1.0076847714838688,1.2478395741736754,1.007454833667864,5,"nühey.mp3","Task",1
"m y d͡ʒ e ʒ","mücej","ye",-20.07648688346161,-17.21604267519214,-17.334930621591795,1.2872685713504248,1.0318759131224775,1.2870457058049949,1.030408550612966,5,"mücej.mp3","Task",1
"l y l i v","lüliv","yi",-20.63415870679363,-Inf,-30.672142465019757,1.2155027860536751,1.002044914920388,1.2153995796438697,1.0021401260542664,5,"lüliv.mp3","Task",1
"n y g o h","nügoh","yo",-19.02195772176377,-27.137278020652435,-26.40468135777936,1.1333131439367587,1.0020494295650315,1.133360109385657,1.002157274256292,5,"nügoh.mp3","Task",1
"ɟ y d o n","güdon","yo",-21.99388355485576,-22.03212407724396,-21.63078709189149,1.1962433826356678,1.0079719201002924,1.196159913782388,1.0077160801194214,5,"güdon.mp3","Task",1
"p y ʒ u ʃ","püjuş","yu",-21.83320780173249,-21.6575563373154,-21.57229848271923,1.1683953129119478,1.0032800290443638,1.1683770297833889,1.0033013050815458,5,"püjuş.mp3","Task",1
"l y l y j","lülüy","yy",-21.14695659804238,-Inf,-31.05439759893357,1.1332785539845158,1.00074070885583,1.1333228701694076,1.0009175574376028,5,"lülüy.mp3","Task",1
"ɟ y ɟ y c","gügük","yy",-29.68094473723395,-33.68337874661388,-32.205899752844275,1.0953617399096514,1.0001767014017344,1.095478732648763,1.000384506138849,5,"gügük.mp3","Task",1
"m y t ø ɾ","mütör","yø",-17.68011502873577,-14.771169321237188,-14.814804722114031,1.3145632200457231,1.0375461024211106,1.3142753588611862,1.0357780799024574,5,"mütör.mp3","Task",1
"ɟ y f ɯ t͡ʃ","güfıç","yɯ",-23.52101257891524,-25.37166299204228,-24.957736942410385,1.1507777147848135,1.0033263350439428,1.1507931543712089,1.0033620285817637,5,"güfıç.mp3","Task",1
"m y d͡ʒ ɯ ʒ","mücıj","yɯ",-20.94834362998964,-Inf,-19.765604716524727,1.2335333157803068,1.0297916061850232,1.2334082562856274,1.0284411057530372,5,"mücıj.mp3","Task",1
"t͡ʃ ø v a ʒ","çövaj","øa",-22.02652922523325,-18.767317689397675,-18.90720043717005,1.2721540242302385,1.0142653337379195,1.271949454860332,1.0136943818059525,5,"çövaj.mp3","Task",1
"s ø ɟ e v","sögev","øe",-22.79528403658063,-Inf,-24.307406591636536,1.2117460774005275,1.0060152288996411,1.2116501844406864,1.0058751054370156,5,"sögev.mp3","Task",1
"t͡ʃ ø v e ʒ","çövej","øe",-22.501198433327293,-19.60154616634259,-19.720161431862618,1.1877047678623542,1.007255175976289,1.187653908531909,1.0070775327862946,5,"çövej.mp3","Task",1
"ɟ ø c i c","gökik","øi",-28.595041653634546,-Inf,-34.34350574803089,1.1361369616670376,1.0003260515161396,1.1361752544079688,1.0005235520380404,5,"gökik.mp3","Task",1
"t ø ɾ o n","töron","øo",-17.485988279342866,-15.627675512106372,-15.666950907825106,1.3290088497105506,1.0122008810961551,1.3286945168365425,1.0117169531065573,5,"töron.mp3","Task",1
"ɟ ø ʒ o ʒ","göjoj","øo",-29.203929342940828,-Inf,-29.447557759589778,1.0439095087456904,1.0001956309096838,1.044115390525366,1.000401295176374,5,"göjoj.mp3","Task",1
"n ø t u j","nötuy","øu",-18.16927071091751,-22.85152327554604,-22.813072474048504,1.1724206207819898,1.0038089132465688,1.1723948121172356,1.0038168140055153,5,"nötuy.mp3","Task",1
"s ø ɾ y ɾ","sörür","øy",-17.707550354797547,-16.169021341758853,-16.205464404636334,1.3319062242337465,1.013027665125439,1.33158571547973,1.0125094354360924,5,"sörür.mp3","Task",1
"t͡ʃ ø z y z","çözüz","øy",-21.128620852346465,-17.361344872511363,-17.40089460771028,1.1286143668362545,1.004828700340673,1.1286672682108094,1.0047832706322961,5,"çözüz.mp3","Task",1
"t͡ʃ ø ɟ ø z","çögöz","øø",-26.083819330183616,-Inf,-21.52261786831054,1.069838381124956,1.0017666031757022,1.0699952387320184,1.0018897030116924,5,"çögöz.mp3","Task",1
"c ø z ɯ ɾ","közır","øɯ",-21.71220299840252,-Inf,-19.68550050557094,1.1902183865771947,1.0145089255684994,1.1901414021562249,1.013860174302362,5,"közır.mp3","Task",1
"ɟ ø v ɯ ʃ","gövış","øɯ",-24.484836572880727,-Inf,-24.564293047048626,1.1249488007486994,1.007870816045076,1.1250044411600126,1.0076134587496162,5,"gövış.mp3","Task",1
"k ɯ k a ɾ","kıkar","ɯa",-13.852944181894015,-12.360407543244856,-12.380543004924991,1.493480237823476,1.0526280988311794,1.492865948681668,1.0498258559342786,5,"kıkar.mp3","Task",1
"n ɯ l e ɾ","nıler","ɯe",-16.520523019156673,-22.578512005763056,-22.1906184306061,1.2705379652284161,1.016447580336092,1.2703174772901622,1.015654592290636,5,"nıler.mp3","Task",1
"g ɯ d͡ʒ e n","gıcen","ɯe",-17.56731557989134,-14.61749184700327,-14.657735297121354,1.281298791538424,1.019356759110327,1.2810607321907763,1.0184127138021122,5,"gıcen.mp3","Task",1
"k ɯ ɾ i n","kırin","ɯi",-14.682152744236394,-12.37822264154962,-12.400758782495078,1.4897929801932763,1.0573621548079215,1.4891922342093775,1.054404034344128,5,"kırin.mp3","Task",1
"n ɯ t o j","nıtoy","ɯo",-16.64471865554249,-20.8852803375486,-20.88836208756007,1.1851723324290908,1.004463305335078,1.185126386083626,1.0044398187271149,5,"nıtoy.mp3","Task",1
"d ɯ ʒ o ʒ","dıjoj","ɯo",-23.464882873585843,-Inf,-23.9795220145898,1.1293508774986598,1.0015496170448657,1.1294089752286451,1.0016841358988702,5,"dıjoj.mp3","Task",1
"v ɯ ʒ u ʒ","vıjuj","ɯu",-23.911347823237456,-Inf,-27.172143925229605,1.1161267190999808,1.0002707972270364,1.1162057460174144,1.000474478028374,5,"vıjuj.mp3","Task",1
"v ɯ c y c","vıkük","ɯy",-24.665725338666142,-Inf,-31.07494453895137,1.0966099130891953,1.0003360075302643,1.0967247419175363,1.000535606459207,5,"vıkük.mp3","Task",1
"g ɯ m y z","gımüz","ɯy",-18.701899271803264,-15.284758444764732,-15.32860458966336,1.1785067564052527,1.00554093342204,1.1784732245409664,1.0054576463094618,5,"gımüz.mp3","Task",1
"n ɯ c ø c","nıkök","ɯø",-24.59275852015271,-Inf,-31.976683335339587,1.0792927943891235,1.0003249566724437,1.079439427988085,1.0005257916572736,5,"nıkök.mp3","Task",1
"g ɯ ʃ ɯ ɾ","gışır","ɯɯ",-17.97497909272865,-14.266839235392236,-14.30974193032308,1.245215104159512,1.0154542843243193,1.2450431145777665,1.0147602319695646,5,"gışır.mp3","Task",1
"n ɯ m ɯ j","nımıy","ɯɯ",-16.47599478408919,-22.39373489217684,-22.38175273448392,1.1966103780074966,1.0026502266538255,1.196542055220454,1.0027197340448553,5,"nımıy.mp3","Task",1
