"word","ortho","vowels","uni_prob","bi_prob","bi_prob_smoothed","pos_uni_score","pos_bi_score","pos_uni_score_smoothed","pos_bi_score_smoothed","group","filename","display","randomise_trials"
"l e ʒ ɯ h","lejıh","eɯ",-21.03897463564812,-30.18402807989924,-29.20540471553685,1.244495155727509,1.0007952166504448,1.2443470199359166,1.0009691836637256,2,"lejıh.mp3","Task",1
"l i ʒ a v","lijav","ia",-20.23050859359168,-26.93864092108832,-26.6862720433174,1.2954686251708838,1.005853468543388,1.2952202250027611,1.005709010195803,2,"lijav.mp3","Task",1
"l i g a v","ligav","ia",-18.317025751495315,-24.90199012797349,-24.64460050717379,1.3020095605246391,1.0094632673533137,1.3017497711993005,1.0091216418905589,2,"ligav.mp3","Task",1
"l i l e h","lileh","ie",-18.919528331099237,-28.0860697294688,-27.46035835823068,1.2245450186213964,1.0031029632868411,1.2244264214977632,1.0031441439625928,2,"lileh.mp3","Task",1
"b i ɟ i ʒ","bigij","ii",-23.15230334260776,-24.915909991588407,-24.35353692250794,1.266203336252664,1.012035144436651,1.2660164134332708,1.0116199754960176,2,"bigij.mp3","Task",1
"ɟ i ɟ i c","gigik","ii",-27.327803810976384,-34.544864796093734,-33.39335316750246,1.200631107369301,1.0004350671053688,1.2005578354972886,1.0006268044902862,2,"gigik.mp3","Task",1
"ɟ i ʒ o ʒ","gijoj","io",-26.81866112575745,-29.39941525084724,-28.902870287169502,1.1099298726971636,1.0005226776773717,1.110021532393878,1.000711052533111,2,"gijoj.mp3","Task",1
"t i k u ɾ","tikur","iu",-14.757321292630818,-13.776182245400546,-13.797827878122703,1.3425309336547508,1.0178435286691223,1.3421911014635628,1.01704029300458,2,"tikur.mp3","Task",1
"ɟ i ʒ u ʒ","gijuj","iu",-26.63196638415128,-29.991575100561576,-29.47052707287037,1.1312986116566484,1.0003270467676877,1.1313513771126087,1.0005276672406118,2,"gijuj.mp3","Task",1
"b i m y ʒ","bimüj","iy",-19.745708670599832,-17.144470810093683,-17.12870059621924,1.224775815843954,1.017560989647938,1.224668160873623,1.0168496999823045,2,"bimüj.mp3","Task",1
"t i s ø ɾ","tisör","iø",-16.6433666420812,-15.288823083741889,-15.32336104232457,1.2934630318516254,1.009196713442622,1.2932118263382686,1.0089195099707884,2,"tisör.mp3","Task",1
"b i t͡ʃ ø z","biçöz","iø",-19.756398366120063,-16.19975610039546,-16.23976513062291,1.1837400183652915,1.0128196585784826,1.1836997124750908,1.0123617470711583,2,"biçöz.mp3","Task",1
"t͡ʃ i d͡ʒ ɯ t͡ʃ","çicıç","iɯ",-18.934215266206888,-18.007434786889252,-18.031020698229675,1.1892406476791797,1.007346548615294,1.1891896194854592,1.007170341171165,2,"çicıç.mp3","Task",1
"ʃ o ʒ a v","şojav","oa",-20.47724743734481,-22.61856961138616,-22.667019868719475,1.288367615858368,1.0061232207228026,1.2881315117422223,1.005964640548633,2,"şojav.mp3","Task",1
"b o ʒ a n","bojan","oa",-18.87907738678704,-15.653898437212243,-15.751763646111796,1.3952268910920227,1.034064398232142,1.3947842803728532,1.0322259545780297,2,"bojan.mp3","Task",1
"ɫ o h e s","lohes","oe",-16.45817250086749,-21.317120361286086,-21.272071082039435,1.2426762924026875,1.009570595243294,1.24252019486607,1.0092260466145833,2,"lohes.mp3","Task",1
"b o ʒ i l","bojil","oi",-21.431083494530565,-17.705568653800018,-17.83640175391364,1.2532448349058904,1.0092351210095205,1.2530775477498026,1.0089534298645335,2,"bojil.mp3","Task",1
"d͡ʒ o c i c","cokik","oi",-23.871817361041813,-Inf,-30.898696726610687,1.1985751556303774,1.000922153764827,1.1985054370150776,1.0010883145531615,2,"cokik.mp3","Task",1
"b o p o ʒ","bopoj","oo",-21.602409734503315,-17.33475181640033,-17.45672173398626,1.180862690747296,1.012965315438448,1.1808313744606571,1.01249501576141,2,"bopoj.mp3","Task",1
"b o ʒ u ɾ","bojur","ou",-20.188385139391087,-16.322503633728758,-16.394241238881506,1.250175714529859,1.0147786024753525,1.249996348711549,1.0141465127170373,2,"bojur.mp3","Task",1
"ɫ o h u v","lohuv","ou",-18.593599295416848,-24.06238500170176,-23.99927255278523,1.1612070751754773,1.0043702249837334,1.1612039662326097,1.004350345813558,2,"lohuv.mp3","Task",1
"b o z y z","bozüz","oy",-19.26283358646827,-16.006298136958325,-16.038972563588715,1.2096753412240209,1.011931948070003,1.2095880258287266,1.0115128583515274,2,"bozüz.mp3","Task",1
"j o c ø f","yoköf","oø",-23.34087968343175,-Inf,-24.211050554951704,1.1207079699595697,1.0033803356801,1.1207782546784186,1.003419297076754,2,"yoköf.mp3","Task",1
"ɫ o m ø s","lomös","oø",-18.19297547659577,-23.7185910215694,-23.576018053983702,1.1580890131919466,1.006369125718587,1.1580884043189272,1.0062507303895665,2,"lomös.mp3","Task",1
"b o p ɯ z","bopız","oɯ",-18.80572539465341,-15.575160863623148,-15.6123249065678,1.2287916059057706,1.014936867151038,1.228668657107823,1.014349109888668,2,"bopız.mp3","Task",1
"g u h a n","guhan","ua",-16.986187982608918,-14.003209503389854,-14.037361297492396,1.393585672209114,1.041008945259303,1.3931455531370758,1.0387823974648764,2,"guhan.mp3","Task",1
"b u h a ʒ","buhaj","ua",-19.63382263150912,-16.589829009805186,-16.73205715679298,1.3523956399527486,1.021610727156267,1.3520522834985491,1.0206577518516846,2,"buhaj.mp3","Task",1
"n u l e ɾ","nuler","ue",-16.7353899896315,-21.8754485295826,-21.502576488019884,1.2814781732006866,1.0164999980354623,1.2812387575669788,1.0157043429334207,2,"nuler.mp3","Task",1
"n u c i v","nukiv","ui",-20.14574766685337,-Inf,-28.879295751792085,1.2126077521025955,1.0022042581137438,1.2125096911983495,1.0022912535659585,2,"nukiv.mp3","Task",1
"k u ɾ i n","kurin","ui",-14.89701971471122,-12.94195303395921,-12.96493491685879,1.5007331881655468,1.0493627462694506,1.5001135144861943,1.0468268577985411,2,"kurin.mp3","Task",1
"n u d͡ʒ o h","nucoh","uo",-18.585597379729464,-24.726458930397825,-24.61717125138857,1.1330251122802943,1.001474956791939,1.1330725118708005,1.001614712938203,2,"nucoh.mp3","Task",1
"b u ʒ u z","bujuz","uu",-21.183579400179205,-19.10099770791221,-18.99855357037276,1.1919528697614603,1.0090301397771717,1.191894841679337,1.008755156382551,2,"bujuz.mp3","Task",1
"n u g u v","nuguv","uu",-18.88780549394557,-23.829955675252805,-23.77692043460571,1.1475726601589815,1.002664785337298,1.147593398617559,1.0027359066125898,2,"nuguv.mp3","Task",1
"ʃ u ɟ y ɾ","şugür","uy",-21.957256044240108,-22.499173241968023,-21.920606300134068,1.1847548415426716,1.0053463860468044,1.1846904267614222,1.0052425528526925,2,"şugür.mp3","Task",1
"n u v ø h","nuvöh","uø",-19.914181691206203,-Inf,-27.03470635875693,1.1319802610032077,1.0023941627725557,1.1320309822151344,1.0024857126666045,2,"nuvöh.mp3","Task",1
"k u t ø ɾ","kutör","uø",-17.142589509814194,-15.653402142063069,-15.691176305475931,1.32230203950961,1.018129501377924,1.3220007996898406,1.0173831055756966,2,"kutör.mp3","Task",1
"n u ʒ ɯ h","nujıh","uɯ",-20.24619677932734,-27.8107916591632,-27.023579690957725,1.1518762179262898,1.0010090676384151,1.1518883333637062,1.0011719374015406,2,"nujıh.mp3","Task",1
"h y ʒ a ʒ","hüjaj","ya",-22.512279354827413,-22.102878518280345,-22.166868313437227,1.3079157400202015,1.0032923482443703,1.3076496470041246,1.0033251342986491,2,"hüjaj.mp3","Task",1
"d͡ʒ y b a ʒ","cübaj","ya",-20.242830063624115,-19.67879062473088,-19.79752495934659,1.3058041354405645,1.0127232269111113,1.3055414123656015,1.01223747830455,2,"cübaj.mp3","Task",1
"m y ɾ e ɾ","mürer","ye",-14.984624734814105,-12.552940803573671,-12.57913149636152,1.489033852575989,1.064327496486173,1.4884339967257736,1.060981828884185,2,"mürer.mp3","Task",1
"l y l i c","lülik","yi",-22.910768313384416,-Inf,-32.397687831098054,1.203960562382335,1.0008711294622858,1.203881391318237,1.0010398142992691,2,"lülik.mp3","Task",1
"n y n i v","nüniv","yi",-16.875155560146357,-21.870278494630696,-21.860137136995288,1.2901878365226052,1.015590305177985,1.2899547596023124,1.014953753172737,2,"nüniv.mp3","Task",1
"h y ʒ o ʒ","hüjoj","yo",-24.26036702153048,-23.09409359618359,-22.95584708161437,1.1385613608532974,1.0022002270881678,1.1386035176599465,1.0023005246401142,2,"hüjoj.mp3","Task",1
"m y d͡ʒ u z","mücuz","yu",-18.768087972695568,-15.447888818271592,-15.47911401039972,1.2404912354404627,1.0319024111948645,1.2403491166587477,1.0304219098064595,2,"mücuz.mp3","Task",1
"b y ʒ u ʒ","büjuj","yu",-23.866384100399888,-23.067365963329937,-22.908307977729837,1.1812596797175028,1.0029253067504076,1.1812260558503582,1.0029894710389118,2,"büjuj.mp3","Task",1
"m y ɟ y z","mügüz","yy",-22.469309252839896,-20.420586661988004,-19.572854959613927,1.207846762933068,1.027561468749568,1.2077630593896518,1.0263250935198331,2,"mügüz.mp3","Task",1
"m y ʒ ø z","müjöz","yø",-22.32662891088082,-18.58658519622501,-18.33479718703259,1.187771311398157,1.027167731420923,1.1877241782403851,1.0259561075629384,2,"müjöz.mp3","Task",1
"n y m ø s","nümös","yø",-18.30486011833053,-23.800973686763864,-23.65109261672794,1.1731956986207523,1.0049036855497242,1.1731689601736792,1.0048624490342637,2,"nümös.mp3","Task",1
"n y m ɯ j","nümıy","yɯ",-16.9785438270158,-22.43669703100411,-22.421232711240805,1.2136164438653825,1.006133848620259,1.21351869881907,1.0060194361555963,2,"nümıy.mp3","Task",1
"n ø t a j","nötay","øa",-16.60787778582062,-20.72993099169201,-20.69776307610008,1.3204062609894092,1.0202544768288162,1.3201110967426837,1.019299714440256,2,"nötay.mp3","Task",1
"h ø ʃ a ʒ","höşaj","øa",-21.446707936005243,-21.13827944442946,-21.18485938345635,1.2838250896845864,1.0078943784157934,1.2836003756660834,1.007671292277256,2,"höşaj.mp3","Task",1
"ɟ ø t͡ʃ e ʒ","göçej","øe",-25.895838414443286,-Inf,-26.01302387459999,1.140043237235324,1.0022924360788037,1.1400750278451808,1.0023829981607115,2,"göçej.mp3","Task",1
"v ø l i c","völik","øi",-23.521629066683385,-Inf,-33.25997944794797,1.1642026037351003,1.0003260515161396,1.1641922265701674,1.0005235520380404,2,"völik.mp3","Task",1
"z ø ʒ i l","zöjil","øi",-22.93642060252837,-Inf,-24.4772263559713,1.157513007334928,1.001760072495694,1.157511308073952,1.0018712112846873,2,"zöjil.mp3","Task",1
"t͡ʃ ø j o ʒ","çöyoj","øo",-23.110844320056284,-18.612897025047648,-18.738353722963613,1.1138647273701043,1.0038353772712676,1.1139491411652993,1.0038463961880495,2,"çöyoj.mp3","Task",1
"b ø t͡ʃ u ʒ","böçuj","øu",-23.04040938456597,-22.79008801093924,-22.657649428790645,1.141361768943645,1.0020862604454976,1.1413970478706803,1.0021930802819217,2,"böçuj.mp3","Task",1
"s ø ɾ u ɾ","sörur","øu",-17.419868282345767,-15.476373057880078,-15.513651402105268,1.3518503805959323,1.0191373454814323,1.3514935705505449,1.0182579368786828,2,"sörur.mp3","Task",1
"v ø ɟ y m","vögüm","øy",-24.02986774956105,-Inf,-25.69225069164061,1.09995900556369,1.002654692924395,1.10005431962118,1.0027073865105098,2,"vögüm.mp3","Task",1
"v ø l ø h","völöh","øø",-23.290063091036213,-Inf,-32.28412824653789,1.0659556661882257,1,1.066120812453014,1.0002179098838746,2,"völöh.mp3","Task",1
"s ø ɾ ø ɾ","sörör","øø",-18.916248108852137,-17.736643428071496,-17.750937164122824,1.311449218136533,1.006315849424642,1.3111659441356651,1.0061905369137407,2,"sörör.mp3","Task",1
"s ø ɾ ɯ ɾ","sörır","øɯ",-17.20500131187094,-15.07133366695696,-15.108072623586152,1.3616515088653494,1.0224207245664567,1.3612768593282027,1.021344720223736,2,"sörır.mp3","Task",1
"v ɯ ʒ a ʒ","vıjaj","ɯa",-22.349954898140567,-Inf,-25.81550837135159,1.2641123593074002,1.0015585492929229,1.2639220306428625,1.0016824729794085,2,"vıjaj.mp3","Task",1
"b ɯ d a ʒ","bıdaj","ɯa",-19.12602055601626,-20.08567575275351,-20.17911549471616,1.3411283852127902,1.0103448182681387,1.3408045259119057,1.0099894506104767,2,"bıdaj.mp3","Task",1
"g ɯ ɟ e ʒ","gıgej","ɯe",-24.30578124525424,-Inf,-24.815598505272497,1.196280249113463,1.002806683496261,1.1962148980539262,1.0028744767627225,2,"gıgej.mp3","Task",1
"n ɯ c i v","nıkiv","ɯi",-19.93088069637855,-Inf,-29.55229981701376,1.201667544130325,1.0018247936466855,1.201588410921533,1.0019317455664367,2,"nıkiv.mp3","Task",1
"g ɯ d͡ʒ i n","gıcin","ɯi",-17.765150906217194,-14.572887378272108,-14.613885458742647,1.288193771309351,1.019118781821044,1.2879431620866866,1.0181985618821732,2,"gıcin.mp3","Task",1
"k ɯ k o n","kıkon","ɯo",-15.853117021089924,-12.795133988211877,-12.823178946592495,1.321191395011316,1.0259375020257335,1.3208914663733455,1.0247328374892803,2,"kıkon.mp3","Task",1
"g ɯ d͡ʒ u ɾ","gıcur","ɯu",-18.401954124401357,-15.514694512570816,-15.553988277275629,1.2206968713441448,1.0114276001889089,1.2205683468578952,1.0109684044339573,2,"gıcur.mp3","Task",1
"g ɯ ʒ u ʒ","gıjuj","ɯu",-24.04112686624343,-Inf,-24.742720107269367,1.1331254198362304,1.0024913344887347,1.1331750499516993,1.002578336813267,2,"gıjuj.mp3","Task",1
"n ɯ c y j","nıküy","ɯy",-20.443678587627296,-Inf,-28.54826058980769,1.1194433120611658,1.0005205875821277,1.119511701447071,1.0007091769497731,2,"nıküy.mp3","Task",1
"n ɯ v ø c","nıvök","ɯø",-22.316148913561925,-Inf,-30.445293983702243,1.1084544645079504,1.001905682716268,1.1085503214476562,1.0020229522148367,2,"nıvök.mp3","Task",1
"v ɯ c ø c","vıkök","ɯø",-25.87442309272073,-Inf,-32.19927328021738,1.0761529069919815,1.0002707972270364,1.076304970573472,1.000474478028374,2,"vıkök.mp3","Task",1
"n ɯ ʒ ɯ ʒ","nıjıj","ɯɯ",-22.41481628019461,-Inf,-30.786845680157285,1.1290677347665397,1.0003249566724437,1.129123492209685,1.0005257916572736,2,"nıjıj.mp3","Task",1
