"word","ortho","vowels","uni_prob","bi_prob","bi_prob_smoothed","pos_uni_score","pos_bi_score","pos_uni_score_smoothed","pos_bi_score_smoothed","group","filename","display","randomise_trials"
"d͡ʒ o ʒ o h","cojoh","oo",-22.097218579005997,-25.099219589381008,-24.904916978881896,1.11821597789651,1.0007051178379167,1.118289134009679,1.0008859248512416,4,"cojoh.mp3","Task",1
"ɫ o h o h","lohoh","oo",-18.44006945078326,-24.54133724676997,-24.433813499665337,1.140881701067639,1.0026601201755148,1.140915313678908,1.0027379316413156,4,"lohoh.mp3","Task",1
"k o k u ɾ","kokur","ou",-15.81589881907191,-14.164787591245988,-14.189177293546392,1.3561640083612907,1.0309577781402457,1.3558006156133138,1.029465068337247,4,"kokur.mp3","Task",1
"ɫ o c y c","lokük","oy",-23.77472516728996,-Inf,-29.95538503380819,1.101649180915417,1.0021777770233191,1.1017552870760137,1.0022805824390244,4,"lokük.mp3","Task",1
"g o ɟ y ʒ","gogüj","oy",-26.08174874678988,-24.756749204677632,-24.261882275036,1.1234691196569762,1.0013257973115228,1.1235372562431791,1.001472532342125,4,"gogüj.mp3","Task",1
"g o ɟ ø ʒ","gogöj","oø",-27.290446500844467,-Inf,-25.568532573095965,1.1030121135597626,1.001138393401175,1.1031174848991148,1.0012964338824402,4,"gogöj.mp3","Task",1
"d͡ʒ o h ɯ ʒ","cohıj","oɯ",-21.695656866924992,-Inf,-27.095777081000016,1.1667337478513735,1.001314605615787,1.1667240129734051,1.0014626748261763,4,"cohıj.mp3","Task",1
"ɫ o m ɯ t","lomıt","oɯ",-16.10906876251265,-20.463295386477544,-20.459024896790748,1.226354557914894,1.0089687051569078,1.2262249588685283,1.008691414558396,4,"lomıt.mp3","Task",1
"b u ʒ a ʒ","bujaj","ua",-22.01730910285121,-20.97270040380033,-21.003650352513297,1.323179462039307,1.0084920033526763,1.3228869771540068,1.0082515552702562,4,"bujaj.mp3","Task",1
"g u ɟ e ʒ","gugej","ue",-24.520648215729064,-Inf,-25.12589588220793,1.2072204570857334,1.0015072051556937,1.2071361783307428,1.0016432622663496,4,"gugej.mp3","Task",1
"b u m e l","bumel","ue",-17.814766387475487,-15.347656861812922,-15.39559611789573,1.295187097363635,1.01977328294233,1.2949473270829202,1.0189224624213549,4,"bumel.mp3","Task",1
"f u c i c","fukik","ui",-23.709298903113027,-Inf,-29.70602713063263,1.206154311454209,1.0011929509918631,1.2060714855791586,1.0013448826976608,4,"fukik.mp3","Task",1
"b u p o n","bupon","uo",-18.090788535226785,-14.871571711459897,-14.898543975468526,1.2534517142540844,1.0146087672669268,1.2532693351189497,1.014002641902062,4,"bupon.mp3","Task",1
"k u k o n","kukon","uo",-16.067983991564752,-13.63563902211114,-13.66252219216208,1.3321316029835863,1.022135193672589,1.331812746650162,1.0211308803551549,4,"kukon.mp3","Task",1
"n u n u ɫ","nunul","uu",-16.1837999949144,-19.621241364005783,-19.623919938160853,1.262793973357144,1.0096134601254851,1.262597334354253,1.0092804006803462,4,"nunul.mp3","Task",1
"n u c y c","nukük","uy",-23.59892773657295,-Inf,-30.1793505288519,1.1106900084586075,1.00076963144273,1.1107804796089662,1.0009464280876286,4,"nukük.mp3","Task",1
"n u c y j","nuküy","uy",-20.658545558102126,-Inf,-27.875256524586018,1.1303835200334362,1.0009000520491858,1.1304329817238876,1.001068684949295,4,"nuküy.mp3","Task",1
"b u ɟ ø ʒ","bugöj","uø",-26.42645995046814,-Inf,-24.718693605330763,1.1344111048101857,1.0071497434921757,1.134462175918881,1.006991934093099,4,"bugöj.mp3","Task",1
"k u ɾ ɯ ɾ","kurır","uɯ",-15.318955962420556,-13.370493909747877,-13.394216805421626,1.4430374164697577,1.0417068954004978,1.4425219880350606,1.0396145126083167,4,"kurır.mp3","Task",1
"g u g ɯ ʒ","gugıj","uɯ",-22.12764402414707,-Inf,-23.62799403133488,1.1604076914316734,1.002296865096124,1.1604091652027129,1.0023929390707258,4,"gugıj.mp3","Task",1
"l y g a s","lügas","ya",-18.444893137077603,-Inf,-26.06753815058364,1.3050485464253128,1.0127422017772911,1.3047771819509606,1.0121847222339244,4,"lügas.mp3","Task",1
"l y l e c","lülek","ye",-22.712932987058565,-Inf,-32.3160745795191,1.197065582611408,1.0011971809784252,1.1969989614223264,1.0013454564534352,4,"lülek.mp3","Task",1
"ɟ y f e ʒ","güfej","ye",-24.68382830227571,-25.22823350958293,-24.924911824073703,1.197274626696634,1.005629742506169,1.197207333245688,1.0055403867692694,4,"güfej.mp3","Task",1
"t͡ʃ y f i c","çüfik","yi",-21.728960784187848,-22.716786973512093,-22.5853234924357,1.2320360956439638,1.006182387818063,1.2319083144749632,1.006063337860201,4,"çüfik.mp3","Task",1
"m y ɾ o n","müron","yo",-16.510128365915982,-13.311535765675442,-13.341581660625684,1.4011942661317132,1.0445744785123534,1.400755060745874,1.0423874508376312,4,"müron.mp3","Task",1
"ɟ y ʒ o ʒ","güjoj","yo",-27.99523158888624,-28.69284841696419,-28.14090746152981,1.095036025210162,1.000304646498913,1.095153452809103,1.0005045476286198,4,"güjoj.mp3","Task",1
"l y g u j","lüguy","yu",-20.39121656784095,-Inf,-28.45058894678722,1.147281360733707,1.0011865525645776,1.147299720778366,1.0013362474692384,4,"lüguy.mp3","Task",1
"n y n y j","nünüy","yy",-17.387953451395102,-22.84121056217028,-22.81293712937672,1.207963604453446,1.0079609523814197,1.2078780501278503,1.0077547671760057,4,"nünüy.mp3","Task",1
"ɟ y s y f","güsüf","yy",-22.96626912908152,-23.65293144228456,-23.26150177793404,1.162474537561398,1.007526105518591,1.1624701118447611,1.0073429378505647,4,"güsüf.mp3","Task",1
"f y c ø v","füköv","yø",-24.105639586157395,-Inf,-24.665973193548197,1.1129298669413028,1.0013678237866614,1.1130142426187757,1.0015130661860885,4,"füköv.mp3","Task",1
"l y g ɯ h","lügıh","yɯ",-20.4998975830064,-Inf,-29.036115755256105,1.149974565951282,1.00059203852765,1.149989887931764,1.0007759709906086,4,"lügıh.mp3","Task",1
"b y t͡ʃ ɯ ʒ","büçıj","yɯ",-21.616844660036552,-Inf,-22.629276208594437,1.2022894136775335,1.0049370975420808,1.2022183989320754,1.00489232261725,4,"büçıj.mp3","Task",1
"t ø ɾ a n","töran","øa",-15.737900612639798,-14.053612751333944,-14.0900146594381,1.4983632288774549,1.0585320936609162,1.4977406461807206,1.055335124686371,4,"töran.mp3","Task",1
"t͡ʃ ø z e z","çözez","øe",-19.754215062891827,-16.895697183378992,-16.939241023440918,1.2120949070379754,1.009437938030965,1.2119958615786497,1.0091286519340401,4,"çözez.mp3","Task",1
"v ø l e j","völey","øe",-20.38341156188671,-Inf,-29.97343999404517,1.1770011355390022,1.0039778284969023,1.1769622987891786,1.0039467441646983,4,"völey.mp3","Task",1
"d ø z i ʒ","dözij","øi",-21.70542391051496,-19.545489240999224,-19.60431392431074,1.2249679545138032,1.009262247629164,1.2248519373951183,1.008979216459775,4,"dözij.mp3","Task",1
"v ø d͡ʒ o h","vöcoh","øo",-21.363641778803853,-Inf,-28.344098104475098,1.0848245663042964,1.0002254577062906,1.0849553554942497,1.0004310609040532,4,"vöcoh.mp3","Task",1
"ɟ ø j o ʒ","göyoj","øo",-26.49689488595845,-Inf,-23.932703542616142,1.0852809248581945,1.0023189127998635,1.085414770218477,1.002409614578854,4,"göyoj.mp3","Task",1
"d ø ʒ u ʒ","döjuj","øu",-24.98943492896086,-Inf,-24.22776906482711,1.1165991658515588,1.0026538128249567,1.116677401262255,1.0027322776999663,4,"döjuj.mp3","Task",1
"n ø n y j","nönüy","øy",-18.59665120544969,-23.859590348601596,-23.813870098081395,1.1568370879889744,1.0032243478372642,1.1568399878441131,1.0032682870588847,4,"nönüy.mp3","Task",1
"v ø l y c","völük","øy",-24.69819952981217,-Inf,-34.22078322004938,1.0738270837624526,1.000065210303228,1.0739812033064169,1.0002790383147078,4,"völük.mp3","Task",1
"ɟ ø ɟ ø t͡ʃ","gögöç","øø",-29.83032005396617,-Inf,-28.770426831168702,1.0317338743417712,1.0000545077946146,1.0319599892793068,1.0002695361099974,4,"gögöç.mp3","Task",1
"n ø m ɯ j","nömıy","øɯ",-18.18724158107039,-23.99488997807466,-23.947971790620024,1.1624899274009108,1.0028689545306988,1.1624806365353328,1.002926864143793,4,"nömıy.mp3","Task",1
"h ø ʒ ɯ ʃ","höjış","øɯ",-22.793233890627302,-Inf,-24.383373092781312,1.1381678025861008,1.006410521744585,1.13820094196689,1.0062326049478594,4,"höjış.mp3","Task",1
"g ɯ ɾ a ʒ","gıraj","ɯa",-18.902722310983343,-16.198481439042656,-16.34403605221776,1.419942412927112,1.0501716213082088,1.419480952598695,1.0476633593333955,4,"gıraj.mp3","Task",1
"n ɯ c e h","nıkeh","ɯe",-19.392820783812937,-Inf,-28.037484047969727,1.1958159292110446,1.001629162737002,1.1957471731906515,1.0017483602739372,4,"nıkeh.mp3","Task",1
"k ɯ ɾ e t","kıret","ɯe",-14.34461899583014,-12.379643812608151,-12.401069233681326,1.4574007718602364,1.0575407260274738,1.4568656707805725,1.054575679739315,4,"kıret.mp3","Task",1
"n ɯ t i v","nıtiv","ɯi",-16.232908095139347,-21.96802980566556,-21.95774924159725,1.268821147095549,1.0211694574491372,1.2686250852060037,1.0202141924744377,4,"nıtiv.mp3","Task",1
"g ɯ k o p","gıkop","ɯo",-18.39650934559961,-15.155469592030345,-15.199246251117556,1.1896978651358043,1.0101186670128863,1.189645248846842,1.0097904273217253,4,"gıkop.mp3","Task",1
"v ɯ m o ʒ","vımoj","ɯo",-20.866255525720582,-21.52786979559882,-21.609613266696552,1.1433244251421313,1.0025302512137306,1.1433577818079883,1.002610125753439,4,"vımoj.mp3","Task",1
"n ɯ t u j","nıtuy","ɯu",-16.458023913936312,-21.5233800723522,-21.520724492736264,1.2065410713885756,1.0047893568512176,1.2064562308023568,1.0047454608812807,4,"nıtuy.mp3","Task",1
"g ɯ ɟ y ʒ","gıgüj","ɯy",-25.68018703470888,-24.79307060996098,-24.185039595714763,1.112799708911742,1.002733246193697,1.112886304686086,1.0028060614990746,4,"gıgüj.mp3","Task",1
"g ɯ ɟ y z","gıgüz","ɯy",-23.285064406939977,-21.35349717299124,-20.799421774706857,1.129558756841315,1.0031897183162923,1.1296104538368636,1.003233960514907,4,"gıgüz.mp3","Task",1
"k ɯ ɾ ø ɾ","kırör","ɯø",-16.815335788926927,-15.47207327845282,-15.47290521159459,1.3818949177686708,1.0336014287971542,1.3814897925657066,1.032037505843908,4,"kırör.mp3","Task",1
"k ɯ ɾ ɯ ɾ","kırır","ɯɯ",-15.10408899194573,-12.806763517338286,-12.830040671057915,1.4320972084974872,1.049706303938969,1.431600707758244,1.0471916891539033,4,"kırır.mp3","Task",1
"n ɯ d͡ʒ ɯ ʒ","nıcıj","ɯɯ",-20.35265516851573,-Inf,-23.177728006252813,1.141386496349446,1.0016727518916322,1.1414208042131675,1.0018002670345545,4,"nıcıj.mp3","Task",1
